t,realized_volatility
2008-08-06,0.017450855853652684
2008-08-07,0.012714155184974601
2008-08-08,0.015559345126486697
2008-08-11,0.01728094935602424
2008-08-12,0.019174786561202816
2008-08-13,0.018351454538082124
2008-08-14,0.017740757717225043
2008-08-15,0.011983898823638721
2008-08-18,0.012296472929591235
2008-08-19,0.02288508929057265
2008-08-20,0.023717817497618487
2008-08-21,0.02858988708199771
2008-08-22,0.01885129969626286
2008-08-25,0.01615813782402203
2008-08-26,0.021745422406406017
2008-08-27,0.014978157994823769
2008-08-28,0.013466629238042037
2008-08-29,0.01481675282254208
2008-09-01,0.016237409233768946
2008-09-02,0.014437366128483535
2008-09-03,0.013011830893648489
2008-09-04,0.012664088535288305
2008-09-05,0.03618137018041603
2008-09-08,0.014214250189545299
2008-09-09,0.012888994774015177
2008-09-10,0.018875453649810015
2008-09-11,0.015606053644252015
2008-09-12,0.011981175292500095
2008-09-16,0.03822981369620108
2008-09-17,0.020189996673871436
2008-09-18,0.04683489216641197
2008-09-19,0.08483308866915913
2008-09-22,0.07660853650108541
2008-09-23,0.03839549228244885
2008-09-24,0.04004805175519582
2008-09-25,0.01686126467867537
2008-09-26,0.015474595026839436
2008-10-06,0.029389554149594214
2008-10-07,0.051925413021472175
2008-10-08,0.04191497537458591
2008-10-09,0.023932981214826073
2008-10-10,0.05291623306012028
2008-10-13,0.0279238751078093
2008-10-14,0.043854092257739716
2008-10-15,0.025256023436670067
2008-10-16,0.052232072546480185
2008-10-17,0.021346997043484407
2008-10-20,0.01785533829028952
2008-10-21,0.013384393899791703
2008-10-22,0.02306742360215718
2008-10-23,0.032872145851211856
2008-10-24,0.013197501216357526
2008-10-27,0.029977332636339976
2008-10-28,0.04015613330149481
2008-10-29,0.024094359833304654
2008-10-30,0.02680150800726111
2008-10-31,0.01906783368941163
2008-11-03,0.019616071733430794
2008-11-04,0.016376631189951515
2008-11-05,0.020951303366431827
2008-11-06,0.03314024674975444
2008-11-07,0.028492246704511923
2008-11-10,0.034346936050248356
2008-11-11,0.01927203210532973
2008-11-12,0.01986112761447568
2008-11-13,0.024409391530633737
2008-11-14,0.020091483682648365
2008-11-17,0.01809984482308659
2008-11-18,0.02341433312540752
2008-11-19,0.024261853186895922
2008-11-20,0.03129050288086988
2008-11-21,0.0535052168389761
2008-11-24,0.02142377896522201
2008-11-25,0.029769958719777626
2008-11-26,0.014584886993383788
2008-11-27,0.06538686728510276
2008-11-28,0.01805997290436805
2008-12-01,0.015660165756201723
2008-12-02,0.029268942615443397
2008-12-03,0.019235707940343353
2008-12-04,0.02390544355893716
2008-12-05,0.01658780391367382
2008-12-08,0.02184998312184404
2008-12-09,0.015059826471855378
2008-12-10,0.018851393362820316
2008-12-11,0.017648247243905544
2008-12-12,0.019903964924577973
2008-12-15,0.024771295969366097
2008-12-16,0.020875461282144864
2008-12-17,0.012691870666498841
2008-12-18,0.01406092890361362
2008-12-19,0.01441706877339956
2008-12-22,0.0116906592863518
2008-12-23,0.013799183205426366
2008-12-24,0.018372992584060128
2008-12-25,0.013646363369457369
2008-12-26,0.009708444361549306
2008-12-29,0.012153279955260205
2008-12-30,0.009997584052623677
2008-12-31,0.009756907008998315
2009-01-05,0.023590103905737746
2009-01-06,0.011033525801801041
2009-01-07,0.009970840840778318
2009-01-08,0.024643700147739356
2009-01-09,0.009300467447829489
2009-01-12,0.009838099531145126
2009-01-13,0.0207617343755374
2009-01-14,0.009213519094030611
2009-01-15,0.016410654907723823
2009-01-16,0.014932434102008072
2009-01-19,0.021299598020842508
2009-01-20,0.012037177031072557
2009-01-21,0.021068654834192787
2009-01-22,0.014671008676780515
2009-01-23,0.009125212976076708
2009-02-02,0.013372820593803665
2009-02-03,0.007980557448503917
2009-02-04,0.012109071812161885
2009-02-05,0.012904195647545656
2009-02-06,0.013306126868234167
2009-02-09,0.022939457225672158
2009-02-10,0.015545350958862466
2009-02-11,0.027410558971924043
2009-02-12,0.015467471090082731
2009-02-13,0.0128865443914413
2009-02-16,0.01855078196373307
2009-02-17,0.01855420173904228
2009-02-18,0.027535653400834803
2009-02-19,0.02074609614546082
2009-02-20,0.011416181853920302
2009-02-23,0.018442601382201163
2009-02-24,0.024887245655224075
2009-02-25,0.02822028061833122
2009-02-26,0.02295380709475322
2009-02-27,0.017750187530837194
2009-03-02,0.016689312787469764
2009-03-03,0.028954823518385527
2009-03-04,0.015605026317272624
2009-03-05,0.021847593747316086
2009-03-06,0.025857319043195253
2009-03-09,0.02032218042090749
2009-03-10,0.017155545201655138
2009-03-11,0.02544638176870557
2009-03-12,0.015719473443262782
2009-03-13,0.013982389676020385
2009-03-16,0.015373059423701579
2009-03-17,0.009907945166836362
2009-03-18,0.011997111917323845
2009-03-19,0.010606958927169272
2009-03-20,0.01128852213698371
2009-03-23,0.009425957103886443
2009-03-24,0.0244996793416816
2009-03-25,0.013692974083216833
2009-03-26,0.01646186345718051
2009-03-27,0.014241459167018428
2009-03-30,0.010567072025088851
2009-03-31,0.022298012018264184
2009-04-01,0.01283162299994792
2009-04-02,0.011643695760473454
2009-04-03,0.0178281624794321
2009-04-07,0.009937459995260772
2009-04-08,0.015397734361237295
2009-04-09,0.013886294517121773
2009-04-10,0.014778812670774584
2009-04-13,0.014864798125850016
2009-04-14,0.010036748901428718
2009-04-15,0.015197383775445049
2009-04-16,0.013414361897247328
2009-04-17,0.014300844512471888
2009-04-20,0.009282877437917527
2009-04-21,0.019186140116091942
2009-04-22,0.016402984353321114
2009-04-23,0.012992807262170683
2009-04-24,0.01070030091367916
2009-04-27,0.010903077583900191
2009-04-28,0.010453789060805097
2009-04-29,0.01041601021670156
2009-04-30,0.00873544139988821
2009-05-04,0.009912289180206056
2009-05-05,0.011995245770466293
2009-05-06,0.008660221856482736
2009-05-07,0.014086607887843841
2009-05-08,0.012922898027060523
2009-05-11,0.01678551646139777
2009-05-12,0.014637257729269087
2009-05-13,0.01003930783820041
2009-05-14,0.017581277322407204
2009-05-15,0.009657811224829395
2009-05-18,0.011751630278542789
2009-05-19,0.015471383327264386
2009-05-20,0.007397916797526514
2009-05-21,0.012230407817691198
2009-05-22,0.0105272572210328
2009-05-25,0.021922379174827967
2009-05-26,0.007456494383956036
2009-05-27,0.0115660107794533
2009-06-01,0.020401815518942223
2009-06-02,0.010455099271922574
2009-06-03,0.00868741235424935
2009-06-04,0.015374947166056143
2009-06-05,0.012017994834196532
2009-06-08,0.011782324883936261
2009-06-09,0.010033747616698964
2009-06-10,0.008845358516466059
2009-06-11,0.009501695990819587
2009-06-12,0.010643685172098282
2009-06-15,0.013710725338759862
2009-06-16,0.015191019831211815
2009-06-17,0.01093594640819327
2009-06-18,0.009485996177954377
2009-06-19,0.007337164002523471
2009-06-22,0.014772136509222869
2009-06-23,0.020639226812762
2009-06-24,0.01034331225162073
2009-06-25,0.008565873745967444
2009-06-26,0.008053961646520192
2009-06-29,0.006874052330783762
2009-06-30,0.008452436376292661
2009-07-01,0.008882424434669781
2009-07-02,0.008920427253320292
2009-07-03,0.011055554478302483
2009-07-06,0.008707657147935758
2009-07-07,0.010125434372555382
2009-07-08,0.015508293341593093
2009-07-09,0.010431747512254909
2009-07-10,0.007135403755535085
2009-07-13,0.011727529146588998
2009-07-14,0.011682043943733757
2009-07-15,0.008341589973600782
2009-07-16,0.014793681664564459
2009-07-17,0.008665154600714868
2009-07-20,0.01001326103633073
2009-07-21,0.012134940961712705
2009-07-22,0.009014426284166769
2009-07-23,0.008917224501822056
2009-07-24,0.014847345553255616
2009-07-27,0.009366760332952173
2009-07-28,0.009420677243099484
2009-07-29,0.029029936875647293
2009-07-30,0.03283146880271704
2009-07-31,0.01692806759683679
2009-08-03,0.010622733911507027
2009-08-04,0.013533948893234123
2009-08-05,0.014239892067149536
2009-08-06,0.022291252240893195
2009-08-07,0.012705635930398444
2009-08-10,0.01952355518168267
2009-08-11,0.012079156150311023
2009-08-12,0.015270905129620736
2009-08-13,0.017623044293160642
2009-08-14,0.01949608712644402
2009-08-17,0.028100344346542735
2009-08-18,0.01902208485829691
2009-08-19,0.020485877098418297
2009-08-20,0.019707428389023156
2009-08-21,0.01890341716295954
2009-08-24,0.013910419189538198
2009-08-25,0.021189966000238366
2009-08-26,0.0188039267608829
2009-08-27,0.019210043133761782
2009-08-28,0.018555011055473178
2009-08-31,0.02725341744879417
2009-09-01,0.019833345052600947
2009-09-02,0.01988446623722889
2009-09-03,0.012333693669000315
2009-09-04,0.013586270954149653
2009-09-07,0.018451001934096444
2009-09-08,0.017830224831167193
2009-09-09,0.012278257415743524
2009-09-10,0.015291484608564805
2009-09-11,0.010817051823152731
2009-09-14,0.009516978912330169
2009-09-15,0.009801867657124062
2009-09-16,0.014453941924466026
2009-09-17,0.015115413714333463
2009-09-18,0.012218868780124454
2009-09-21,0.020143360795202365
2009-09-22,0.016052532817761214
2009-09-23,0.015722953038829462
2009-09-24,0.019196496228863835
2009-09-25,0.01843189470413329
2009-09-28,0.014320988853679483
2009-09-29,0.0160330722277612
2009-09-30,0.014674685748538278
2009-10-09,0.02879023526272612
2009-10-12,0.01049880873051483
2009-10-13,0.009097462853963867
2009-10-14,0.009455926021849144
2009-10-15,0.017380865777722063
2009-10-16,0.012125362504377154
2009-10-19,0.00826150338942561
2009-10-20,0.01439485037391291
2009-10-21,0.009232473651367545
2009-10-22,0.009232174007711522
2009-10-23,0.010366410457885049
2009-10-26,0.008825475911116805
2009-10-27,0.015976990330227744
2009-10-28,0.013905319935616904
2009-10-29,0.022869502060127205
2009-10-30,0.02334758856133007
2009-11-02,0.028287187357492534
2009-11-03,0.00837339900872312
2009-11-04,0.008920754486800296
2009-11-05,0.007623854447248225
2009-11-06,0.013248999941457371
2009-11-09,0.007305754613814499
2009-11-10,0.011287768166054063
2009-11-11,0.00745237747665538
2009-11-12,0.008425926384965027
2009-11-13,0.008819473507349686
2009-11-16,0.011810412325681138
2009-11-17,0.008818003528942544
2009-11-18,0.006450524405174287
2009-11-19,0.007795243205514878
2009-11-20,0.009587155788469111
2009-11-23,0.005281706525315402
2009-11-24,0.01328015036487007
2009-11-25,0.01430153801972549
2009-11-26,0.014714736076664733
2009-11-27,0.020158147899916008
2009-11-30,0.018049791034352346
2009-12-01,0.011495706034681363
2009-12-02,0.010970525644455874
2009-12-03,0.009306501141081152
2009-12-04,0.018308064953713832
2009-12-07,0.011171531505438828
2009-12-08,0.012564833873282508
2009-12-09,0.02039608367363113
2009-12-10,0.014384913679791634
2009-12-11,0.00970874975201634
2009-12-14,0.017947278827147032
2009-12-15,0.014209910853200943
2009-12-16,0.011683957552331205
2009-12-17,0.014004279202909127
2009-12-18,0.014871844398762045
2009-12-21,0.011733272500850116
2009-12-22,0.010894409904428113
2009-12-23,0.009879951216169438
2009-12-24,0.009330795801747949
2009-12-25,0.008720909503124553
2009-12-28,0.009526740798276435
2009-12-29,0.007160841978169745
2009-12-30,0.009207884580623724
2009-12-31,0.007887240243584245
2010-01-04,0.00935835672425154
2010-01-05,0.013158280768604329
2010-01-06,0.009552528243683668
2010-01-07,0.010462114763008509
2010-01-08,0.012667920816733598
2010-01-11,0.04336264549299322
2010-01-12,0.012472154875125416
2010-01-13,0.02979558913375323
2010-01-14,0.010918971810361403
2010-01-15,0.007715863002788695
2010-01-18,0.009244240877805293
2010-01-19,0.007538007540263707
2010-01-20,0.00896601691385659
2010-01-21,0.010717819623969862
2010-01-22,0.021468570724931458
2010-01-25,0.01914413192857193
2010-01-26,0.013257676831352802
2010-01-27,0.014912006263712077
2010-01-28,0.01046097414771913
2010-01-29,0.012448291130961487
2010-02-01,0.010908297061875466
2010-02-02,0.012793515304680182
2010-02-03,0.015469009081931166
2010-02-04,0.014048461741653553
2010-02-05,0.024593366399374626
2010-02-08,0.008012829007051492
2010-02-09,0.007062321139560647
2010-02-10,0.010868600549737083
2010-02-11,0.00445742940947943
2010-02-12,0.006760150528237811
2010-02-22,0.006591998416956315
2010-02-23,0.011811911805639853
2010-02-24,0.011590069646204817
2010-02-25,0.006927753108817919
2010-02-26,0.005987891586849982
2010-03-01,0.006012544658324266
2010-03-02,0.004686708534554469
2010-03-03,0.0046107804745308045
2010-03-04,0.0063049765083140474
2010-03-05,0.006629144527899822
2010-03-08,0.0051539983674265205
2010-03-09,0.005619589288799168
2010-03-10,0.005957167938771745
2010-03-11,0.007969678427437794
2010-03-12,0.0059095272207066235
2010-03-15,0.008254749778085761
2010-03-16,0.006902776741659779
2010-03-17,0.006997777518154219
2010-03-18,0.0059401989071323534
2010-03-19,0.006078787724073318
2010-03-22,0.005819117500264323
2010-03-23,0.0054043268391588475
2010-03-24,0.006734723545436424
2010-03-25,0.006718537236459
2010-03-26,0.006265931599996669
2010-03-29,0.010253030665069468
2010-03-30,0.005137835418617088
2010-03-31,0.005340179286124687
2010-04-01,0.005373060590087438
2010-04-02,0.005376193266834014
2010-04-06,0.008362366218390435
2010-04-07,0.005956054721940547
2010-04-08,0.00581587752988895
2010-04-09,0.005135569080240681
2010-04-12,0.005819699627969204
2010-04-13,0.010744028078092218
2010-04-14,0.005342912726592845
2010-04-15,0.007114371535928682
2010-04-16,0.0077508682402911405
2010-04-19,0.019890778232058426
2010-04-20,0.011283285014848463
2010-04-21,0.0075125425432710025
2010-04-22,0.01373232887841094
2010-04-23,0.008672890463892177
2010-04-26,0.008276954159898127
2010-04-27,0.009455020293051612
2010-04-28,0.014379028770827336
2010-04-29,0.012272907328083272
2010-04-30,0.010984116743347897
2010-05-04,0.026210676610590827
2010-05-05,0.018278821020514136
2010-05-06,0.016790889416115035
2010-05-07,0.026478766265168374
2010-05-10,0.016338643760148236
2010-05-11,0.02367153617964989
2010-05-12,0.020046581524562047
2010-05-13,0.011691705316500794
2010-05-14,0.01520090558485993
2010-05-17,0.019206831462505534
2010-05-18,0.01423760883258836
2010-05-19,0.018868554824292817
2010-05-20,0.015280800249677819
2010-05-21,0.02920309470889231
2010-05-24,0.013401303861525727
2010-05-25,0.013850553973610293
2010-05-26,0.010589749755635524
2010-05-27,0.012406275611562387
2010-05-28,0.01442201485591006
2010-05-31,0.012595926942187294
2010-06-01,0.014232797971626625
2010-06-02,0.012048779545013889
2010-06-03,0.010218150571830148
2010-06-04,0.01210274464278531
2010-06-07,0.02204480284317673
2010-06-08,0.0074417327543986585
2010-06-09,0.01609331153043441
2010-06-10,0.0164421744063005
2010-06-11,0.010773540242065751
2010-06-17,0.01139128670734833
2010-06-18,0.007425777342973964
2010-06-21,0.01229849162099581
2010-06-22,0.007588164870354177
2010-06-23,0.009374215778303812
2010-06-24,0.010254122699229505
2010-06-25,0.010560382757357677
2010-06-28,0.007916489602537184
2010-06-29,0.012051872237167052
2010-06-30,0.012465665951057294
2010-07-01,0.008583812755606443
2010-07-02,0.011426045661990791
2010-07-05,0.02069103661893219
2010-07-06,0.009821491149035728
2010-07-07,0.008462697428949638
2010-07-08,0.008976116663193265
2010-07-09,0.009680343284307837
2010-07-12,0.008203839400369633
2010-07-13,0.016043499692444195
2010-07-14,0.00908078107112791
2010-07-15,0.01114272440025976
2010-07-16,0.01015756330327599
2010-07-19,0.013713440589654298
2010-07-20,0.007617331420467899
2010-07-21,0.006456830969914621
2010-07-22,0.008325116901352297
2010-07-23,0.007880321499203244
2010-07-26,0.007472079672778218
2010-07-27,0.008989515285638941
2010-07-28,0.008204991629992416
2010-07-29,0.007077548734655092
2010-07-30,0.007658373638016331
2010-08-02,0.007197591796322917
2010-08-03,0.008377415547734829
2010-08-04,0.010778900720572752
2010-08-05,0.008635287426870199
2010-08-06,0.008735061806083787
2010-08-09,0.008652012996495885
2010-08-10,0.00819456106684525
2010-08-11,0.008121814707522849
2010-08-12,0.01266622886748909
2010-08-13,0.009393842030068055
2010-08-16,0.008297564133135319
2010-08-17,0.006277453263668608
2010-08-18,0.007267451810589237
2010-08-19,0.008802416512983084
2010-08-20,0.009453857034022033
2010-08-23,0.006665318608695114
2010-08-24,0.010044209899629614
2010-08-25,0.011126991918255847
2010-08-26,0.010093474957644715
2010-08-27,0.00668164417655364
2010-08-30,0.00911797303555061
2010-08-31,0.00785656819928579
2010-09-01,0.009281459313934617
2010-09-02,0.015374661295386845
2010-09-03,0.006821728526423583
2010-09-06,0.010226501094016566
2010-09-07,0.0070144560531445275
2010-09-08,0.008833599421373756
2010-09-09,0.007649297804420664
2010-09-10,0.007362525381954985
2010-09-13,0.006210937473759603
2010-09-14,0.008283504540184712
2010-09-15,0.006547894366315644
2010-09-16,0.008121632230425498
2010-09-17,0.008603576719166601
2010-09-20,0.009379202637088701
2010-09-21,0.008324012723456228
2010-09-27,0.007525405669553175
2010-09-28,0.008066304912406112
2010-09-29,0.007560139883426336
2010-09-30,0.00928675639420204
2010-10-08,0.013347673617294002
2010-10-11,0.013979304746645063
2010-10-12,0.01202714288312467
2010-10-13,0.00960016012464215
2010-10-14,0.02134965671799153
2010-10-15,0.012942476791660789
2010-10-18,0.022450445644238058
2010-10-19,0.013124188241599498
2010-10-20,0.01930802593726942
2010-10-21,0.01380507726802446
2010-10-22,0.013129478780213564
2010-10-25,0.00995347053885707
2010-10-26,0.009923772578244837
2010-10-27,0.01580251369233966
2010-10-28,0.010331657585295886
2010-10-29,0.009076170333400423
2010-11-01,0.009844748897363812
2010-11-02,0.010593948635560348
2010-11-03,0.012395194713292593
2010-11-04,0.01056040615988178
2010-11-05,0.024483442150274284
2010-11-08,0.007419751486211368
2010-11-09,0.0071285625033513
2010-11-10,0.013397314359328538
2010-11-11,0.010031338292175436
2010-11-12,0.020402953237677428
2010-11-15,0.01511609169189103
2010-11-16,0.0149707214434252
2010-11-17,0.02222160324991699
2010-11-18,0.017916620348462902
2010-11-19,0.01609045755051992
2010-11-22,0.01880568608636181
2010-11-23,0.016750444584076565
2010-11-24,0.012560501578787875
2010-11-25,0.009913122489072942
2010-11-26,0.013571042948152971
2010-11-29,0.011461592224709998
2010-11-30,0.015317346959807052
2010-12-01,0.011602639472077288
2010-12-02,0.017817653664438785
2010-12-03,0.009978782205567012
2010-12-06,0.010114691245497472
2010-12-07,0.013619120048015592
2010-12-08,0.009533414420347004
2010-12-09,0.012797858842690767
2010-12-10,0.009994800460630076
2010-12-13,0.008954604334740029
2010-12-14,0.006858095091310887
2010-12-15,0.006983359806291049
2010-12-16,0.006153098395521711
2010-12-17,0.006307136671720381
2010-12-20,0.011807285103745515
2010-12-21,0.009914488532747205
2010-12-22,0.009349229783766483
2010-12-23,0.010863778399802307
2010-12-24,0.014372444373164843
2010-12-27,0.015878514186814123
2010-12-28,0.012985240140846762
2010-12-29,0.007647206511617106
2010-12-30,0.00987141302528431
2010-12-31,0.008198597116815412
2011-01-04,0.011889696105593388
2011-01-05,0.011494821171070797
2011-01-06,0.007991903977235615
2011-01-07,0.012211678371892234
2011-01-10,0.009608319528790432
2011-01-11,0.009263905862035262
2011-01-12,0.008636453927919913
2011-01-13,0.00870639515861767
2011-01-14,0.011265407362694088
2011-01-17,0.01326407715141282
2011-01-18,0.008727325217795087
2011-01-19,0.007399795580220277
2011-01-20,0.009855381561347864
2011-01-21,0.015594125820265576
2011-01-24,0.013128739226258967
2011-01-25,0.012905433037339032
2011-01-26,0.006894232268862279
2011-01-27,0.016019965587023732
2011-01-28,0.007222921448191171
2011-01-31,0.0066310412302300606
2011-02-01,0.00493566218053152
2011-02-09,0.009468999663811773
2011-02-10,0.0073508132718063165
2011-02-11,0.006894268678217504
2011-02-14,0.007673927572747729
2011-02-15,0.008245237200667997
2011-02-16,0.007634775396743042
2011-02-17,0.008544088080368002
2011-02-18,0.008665093393168982
2011-02-21,0.00805862123545677
2011-02-22,0.010575914301901771
2011-02-23,0.0068218462770900075
2011-02-24,0.0072654799468122215
2011-02-25,0.008279426796674162
2011-02-28,0.007185249681321039
2011-03-01,0.006612227757822817
2011-03-02,0.011626136693774708
2011-03-03,0.00986594878881347
2011-03-04,0.008031951709114703
2011-03-07,0.010936707773151082
2011-03-08,0.007187529969760111
2011-03-09,0.008829780455876585
2011-03-10,0.008988844930306626
2011-03-11,0.0075135257051113895
2011-03-14,0.006681459810539573
2011-03-15,0.012518214366570803
2011-03-16,0.007124782800794938
2011-03-17,0.015524336414996637
2011-03-18,0.013868820083527876
2011-03-21,0.009294101019898509
2011-03-22,0.010983782600837827
2011-03-23,0.0059500318710131945
2011-03-24,0.006351848222921414
2011-03-25,0.007447951875456528
2011-03-28,0.009138679443321264
2011-03-29,0.008525864307421652
2011-03-30,0.008771739220073356
2011-03-31,0.00791602479858386
2011-04-01,0.00809218752288892
2011-04-06,0.009611992388524941
2011-04-07,0.006016382506409098
2011-04-08,0.0061540077534633685
2011-04-11,0.00879488678542513
2011-04-12,0.008817454067170489
2011-04-13,0.00920959665106999
2011-04-14,0.006722242728544747
2011-04-15,0.010468496610593495
2011-04-18,0.010192297887355792
2011-04-19,0.011043821250865653
2011-04-20,0.0075688445367241685
2011-04-21,0.009509514235994394
2011-04-22,0.0066747136029275895
2011-04-25,0.008110639747921733
2011-04-26,0.007614388368107499
2011-04-27,0.00908885015588169
2011-04-28,0.011385699126844007
2011-04-29,0.007757575341345021
2011-05-03,0.008437416411074298
2011-05-04,0.011445430180487244
2011-05-05,0.008516732958466677
2011-05-06,0.014993089916726744
2011-05-09,0.007567166819122313
2011-05-10,0.007155149761944401
2011-05-11,0.0064459036260015356
2011-05-12,0.009333839106568157
2011-05-13,0.009412034100845868
2011-05-16,0.007657888804138249
2011-05-17,0.009323986603562949
2011-05-18,0.008093473995965748
2011-05-19,0.006036542292869878
2011-05-20,0.006158969885821246
2011-05-23,0.009324322645030015
2011-05-24,0.007454563912514581
2011-05-25,0.007908114362539149
2011-05-26,0.011688231929367677
2011-05-27,0.011421920931669669
2011-05-30,0.006757788076648609
2011-05-31,0.007693752789564929
2011-06-01,0.007306920007779005
2011-06-02,0.01226379005685446
2011-06-03,0.0060215080416207035
2011-06-07,0.007148000589335304
2011-06-08,0.007147156545607473
2011-06-09,0.007584488868299381
2011-06-10,0.008397856460316388
2011-06-13,0.013192071988668926
2011-06-14,0.008400905883519414
2011-06-15,0.005504662131673837
2011-06-16,0.011398812262850822
2011-06-17,0.0068278690748926184
2011-06-20,0.007309404611112323
2011-06-21,0.008314175366373766
2011-06-22,0.006842819573880989
2011-06-23,0.008114287976213629
2011-06-24,0.00957459406904232
2011-06-27,0.0069242042759888375
2011-06-28,0.00559471014927765
2011-06-29,0.007992109294367864
2011-06-30,0.009049989698280872
2011-07-01,0.006351184786562783
2011-07-04,0.010399207548174918
2011-07-05,0.0053862490171383585
2011-07-06,0.007835396702057176
2011-07-07,0.011461086122656868
2011-07-08,0.00785361506593732
2011-07-11,0.008141207426083454
2011-07-12,0.011634944972829358
2011-07-13,0.007044041414374442
2011-07-14,0.0067048812887920105
2011-07-15,0.00785646972526586
2011-07-18,0.004581150629358564
2011-07-19,0.007668325186953951
2011-07-20,0.008236838573382548
2011-07-21,0.006568232479111191
2011-07-22,0.006338424425990698
2011-07-25,0.010074480450192736
2011-07-26,0.0059638228366062345
2011-07-27,0.01008525515351811
2011-07-28,0.011158635378054947
2011-07-29,0.0104226785201841
2011-08-01,0.0063576534467270135
2011-08-02,0.011653591157241766
2011-08-03,0.00977901404146826
2011-08-04,0.006615823224268581
2011-08-05,0.02850971309526565
2011-08-08,0.016013295915031697
2011-08-09,0.029846961652887614
2011-08-10,0.018462628864197826
2011-08-11,0.01399884537970218
2011-08-12,0.006855534257566659
2011-08-15,0.007055792001129513
2011-08-16,0.00604629761584768
2011-08-17,0.006378436770464072
2011-08-18,0.008106765530237052
2011-08-19,0.013663313721002405
2011-08-22,0.00890865493018115
2011-08-23,0.009657608623729077
2011-08-24,0.00627632205910484
2011-08-25,0.009554138857051076
2011-08-26,0.009598689904160186
2011-08-29,0.015437471799205288
2011-08-30,0.01199419321608624
2011-08-31,0.00886018450953659
2011-09-01,0.008886870571546973
2011-09-02,0.008942608809644122
2011-09-05,0.013178859533616302
2011-09-06,0.010859112603355559
2011-09-07,0.011222472216697364
2011-09-08,0.007527626763431142
2011-09-09,0.015512801254360992
2011-09-13,0.018905255194635314
2011-09-14,0.013044357528354164
2011-09-15,0.007087182409288434
2011-09-16,0.01014941337870055
2011-09-19,0.010175101963992586
2011-09-20,0.008733534660410906
2011-09-21,0.012192932066463337
2011-09-22,0.011899481781367911
2011-09-23,0.024045433408231346
2011-09-26,0.015264342408998243
2011-09-27,0.015506187555629396
2011-09-28,0.011194975194395926
2011-09-29,0.014119839870052822
2011-09-30,0.010296925434024586
2011-10-10,0.008930113546814835
2011-10-11,0.03327842603221565
2011-10-12,0.01640186194065439
2011-10-13,0.01042149446385275
2011-10-14,0.009239198933751058
2011-10-17,0.008690417463679124
2011-10-18,0.011699282471525258
2011-10-19,0.01198277385875392
2011-10-20,0.01335755283204004
2011-10-21,0.010734117241344278
2011-10-24,0.013134508763286368
2011-10-25,0.010335728412862859
2011-10-26,0.00931994126405129
2011-10-27,0.00844472092584265
2011-10-28,0.0216175337126804
2011-10-31,0.008758530262763202
2011-11-01,0.012994110864067649
2011-11-02,0.01715324597406416
2011-11-03,0.009532536118363048
2011-11-04,0.014012499179018666
2011-11-07,0.009073766464256283
2011-11-08,0.01090211585519809
2011-11-09,0.010583514619229835
2011-11-10,0.013894211858987636
2011-11-11,0.008072808848655272
2011-11-14,0.01155177443266676
2011-11-15,0.0067837616333765
2011-11-16,0.009123712705547998
2011-11-17,0.008312015314645876
2011-11-18,0.011224440735149834
2011-11-21,0.007085604104844487
2011-11-22,0.010208230692092191
2011-11-23,0.009952323133186362
2011-11-24,0.01030806239846663
2011-11-25,0.007314287530238639
2011-11-28,0.010756223288012285
2011-11-29,0.010138257258733633
2011-11-30,0.01056799306526352
2011-12-01,0.0348744711869026
2011-12-02,0.011166268019801721
2011-12-05,0.011715283685605633
2011-12-06,0.009864991085599302
2011-12-07,0.006917224157664613
2011-12-08,0.009627404587902948
2011-12-09,0.01037929590171891
2011-12-12,0.007420955979609184
2011-12-13,0.009190363212841727
2011-12-14,0.007644264100624017
2011-12-15,0.012961512339124358
2011-12-16,0.012043552893667438
2011-12-19,0.019593252650745505
2011-12-20,0.011380920629189993
2011-12-21,0.012119924981851986
2011-12-22,0.016600941837292386
2011-12-23,0.00909406037145701
2011-12-26,0.01260077554076607
2011-12-27,0.009721298502557813
2011-12-28,0.012952913319404803
2011-12-29,0.008768155060526396
2011-12-30,0.007973322583682729
2012-01-04,0.009833341730320523
2012-01-05,0.011089817798709415
2012-01-06,0.010599791928305312
2012-01-09,0.012774637921400604
2012-01-10,0.009603194503106144
2012-01-11,0.009039188962089032
2012-01-12,0.009607235555960804
2012-01-13,0.011149405502891098
2012-01-16,0.011512234970957208
2012-01-17,0.013465044757753982
2012-01-18,0.012405390134134126
2012-01-19,0.013710116757251275
2012-01-20,0.008725224667014498
2012-01-30,0.013252291711249874
2012-01-31,0.00887383469656814
2012-02-01,0.010005228347588638
2012-02-02,0.010718414112665706
2012-02-03,0.01053557592714856
2012-02-06,0.008682019130627112
2012-02-07,0.010488274431887391
2012-02-08,0.009567946289223346
2012-02-09,0.008542838631665358
2012-02-10,0.009899829474974267
2012-02-13,0.017843919647620488
2012-02-14,0.008044782101467729
2012-02-15,0.00809895900124741
2012-02-16,0.007584827231439575
2012-02-17,0.011140270284017728
2012-02-20,0.014182349613247857
2012-02-21,0.009143462330880394
2012-02-22,0.0064647673684035565
2012-02-23,0.006008273503953531
2012-02-24,0.006382048825614272
2012-02-27,0.008668469931221142
2012-02-28,0.007984968691849552
2012-02-29,0.007162206677290788
2012-03-01,0.0059368377845782465
2012-03-02,0.0062018709011695166
2012-03-05,0.005393609878108351
2012-03-06,0.0071976452218607
2012-03-07,0.009007311454923747
2012-03-08,0.008045180355770459
